	Id	TotalCm	ViewCount
521	2199	10.0	1788.0
522	2206	5.0	891.0
523	2215	7.0	2022.0
524	2216	5.0	3440.0
525	2221	3.0	1403.0
526	2223	5.0	2508.0
527	2232	9.0	25833.0
528	2242	4.0	234.0
529	2244	7.0	13796.0
530	2246	7.0	1087.0
531	2247	5.0	107.0
532	2254	6.0	974.0
533	2255	7.0	3833.0
534	2258	18.0	119276.0
535	2259	1.0	480.0
536	2264	2.0	468.0
537	2265	12.0	27828.0
538	2269	6.0	377.0
539	2274	8.0	21783.0
540	2282	19.0	7563.0
541	2285	12.0	2573.0
542	2286	26.0	5742.0
543	2297	11.0	43707.0
544	2300	19.0	2740.0
545	2301	14.0	850.0
546	2311	8.0	578.0
547	2316	4.0	814.0
548	2318	4.0	490.0
549	2319	17.0	4270.0
550	2325	9.0	152.0
551	2333	4.0	256.0
552	2338	6.0	540.0
553	2342	6.0	12071.0
554	2343	1.0	379.0
555	2349	3.0	189.0
556	2353	10.0	3810.0
557	2362	9.0	484.0
558	2366	7.0	516.0
559	2367	2.0	4449.0
560	2369	10.0	19362.0
561	2370	11.0	2344.0
562	2374	19.0	48030.0
563	2378	10.0	3572.0
564	2380	2.0	196.0
565	2384	19.0	641.0
566	2386	3.0	472.0
567	2389	7.0	408.0
568	2407	5.0	278.0
569	2408	14.0	1739.0
570	2413	9.0	7848.0
571	2420	10.0	469.0
572	2422	9.0	4945.0
573	2431	7.0	1214.0
574	2445	16.0	359.0
575	2449	2.0	715.0
576	2451	4.0	8392.0
577	2456	2.0	28453.0
578	2462	8.0	424.0
579	2473	8.0	322.0
580	2475	9.0	18887.0
581	2480	2.0	610.0
582	2482	7.0	266.0
583	2483	8.0	2475.0
584	2484	7.0	3055.0
585	2485	9.0	5888.0
586	2491	2.0	218.0
587	2494	8.0	7806.0
588	2498	16.0	16821.0
589	2503	11.0	1276.0
590	2508	3.0	176.0
591	2509	7.0	3537.0
592	2511	8.0	4410.0
593	2518	5.0	538.0
594	2523	3.0	2242.0
595	2526	10.0	250.0
596	2529	12.0	9435.0
597	2532	4.0	117.0
598	2538	7.0	3276.0
599	2544	5.0	239.0
600	2547	10.0	1901.0
601	2551	6.0	369.0
602	2553	16.0	714.0
603	2554	2.0	378.0
604	2557	5.0	609.0
605	2559	3.0	231.0
606	2567	5.0	4096.0
607	2568	2.0	261.0
608	2579	4.0	1009.0
609	2584	4.0	267.0
610	2586	4.0	1576.0
611	2590	2.0	2022.0
612	2602	7.0	5457.0
613	2606	14.0	3895.0
614	2611	10.0	326.0
615	2629	8.0	728.0
616	2635	11.0	3157.0
617	2640	6.0	139206.0
618	2642	5.0	151.0
619	2647	10.0	1564.0
620	2656	6.0	154.0
621	2657	6.0	533.0
622	2666	7.0	15213.0
623	2675	4.0	117.0
624	2679	16.0	702.0
625	2686	2.0	72.0
626	2687	4.0	1354.0
627	2691	14.0	3838.0
628	2692	9.0	257.0
629	2694	12.0	5642.0
630	2701	9.0	50708.0
631	2711	5.0	14722.0
632	2713	5.0	278.0
633	2714	5.0	2558.0
634	2717	9.0	46933.0
635	2721	8.0	6107.0
636	2727	1.0	496.0
637	2731	8.0	1748.0
638	2739	14.0	4491.0
639	2741	8.0	2037.0
640	2752	22.0	1330.0
641	2756	17.0	14398.0
642	2761	6.0	237.0
643	2764	5.0	611.0
644	2765	5.0	2140.0
645	2766	7.0	3959.0
